id,lon,lat,population_density,avg_restaurant_dist,avg_bar_dist,avg_school_dist,avg_toilets_dist,avg_college_dist,avg_hospital_dist
58438,12.569583283947242,55.62874995963848,902.189208984375,674.2363636363636,376.6454545454545,1000.0,1000.0,1000.0,1000.0
58439,12.577916617247242,55.62874995963848,2549.021240234375,274.70539419087135,529.7510373443984,1000.0,958.2406639004149,1000.0,1000.0
58440,12.586249950547241,55.62874995963848,3041.896484375,599.375939849624,585.375939849624,1000.0,695.7142857142857,1000.0,1000.0
58441,12.594583283847243,55.62874995963848,985.7077026367188,740.4,683.0090909090909,1000.0,596.5545454545454,1000.0,1000.0
58442,12.602916617147242,55.62874995963848,819.7108764648438,340.71343283582087,392.7641791044776,986.6,976.1880597014925,1000.0,1000.0
58443,12.611249950447242,55.62874995963848,661.4312133789062,629.5289855072464,753.4710144927536,869.3260869565217,1000.0,1000.0,1000.0
58850,12.527916617447243,55.62041662633848,460.2005615234375,1000.0,1000.0,1000.0,895.3461538461538,1000.0,1000.0
58851,12.53624995074724,55.62041662633848,152.26686096191406,1000.0,1000.0,1000.0,107.66666666666667,1000.0,1000.0
58852,12.544583284047242,55.62041662633848,92.96446228027344,,,,,,
58853,12.552916617347242,55.62041662633848,96.92726135253906,1000.0,1000.0,1000.0,920.0,1000.0,1000.0
58854,12.561249950647241,55.62041662633848,211.6236114501953,1000.0,951.2857142857143,1000.0,1000.0,1000.0,1000.0
58855,12.569583283947242,55.62041662633848,509.6600646972656,988.9325153374233,627.2576687116565,1000.0,1000.0,1000.0,1000.0
58856,12.577916617247242,55.62041662633848,1339.9697265625,937.344537815126,666.2016806722689,1000.0,999.1764705882352,1000.0,1000.0
58857,12.586249950547241,55.62041662633848,1847.0802001953125,997.1374045801526,1000.0,1000.0,951.587786259542,1000.0,1000.0
58858,12.594583283847243,55.62041662633848,1348.003173828125,879.936170212766,999.1914893617021,998.9148936170212,922.7446808510638,1000.0,1000.0
58859,12.602916617147242,55.62041662633848,1445.69482421875,601.3125,966.85,882.7625,1000.0,1000.0,1000.0
58860,12.611249950447242,55.62041662633848,490.6397399902344,876.2213740458016,999.9160305343512,519.9847328244275,1000.0,1000.0,1000.0
59272,12.527916617447243,55.61208329303848,64.64034271240234,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59273,12.53624995074724,55.61208329303848,44.120845794677734,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59274,12.544583284047242,55.61208329303848,41.65827560424805,1000.0,1000.0,1000.0,947.0,1000.0,1000.0
59275,12.552916617347242,55.61208329303848,47.522212982177734,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59276,12.561249950647241,55.61208329303848,72.51296997070312,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59277,12.569583283947242,55.61208329303848,144.95750427246094,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59278,12.577916617247242,55.61208329303848,561.067626953125,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59279,12.586249950547241,55.61208329303848,1159.6585693359375,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59280,12.594583283847243,55.61208329303848,802.7286987304688,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59281,12.602916617147242,55.61208329303848,701.9442138671875,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59282,12.611249950447242,55.61208329303848,560.9107666015625,1000.0,1000.0,995.8782608695652,1000.0,1000.0,1000.0
59700,12.527916617447243,55.60374995973848,46.72726821899414,,,,,,
59701,12.53624995074724,55.60374995973848,35.298919677734375,,,,,,
59702,12.544583284047242,55.60374995973848,38.90097427368164,,,,,,
59703,12.552916617347242,55.60374995973848,60.2628288269043,,,,,,
59704,12.561249950647241,55.60374995973848,44.94264221191406,,,,,,
59705,12.569583283947242,55.60374995973848,117.92335510253906,,,,,,
59706,12.577916617247242,55.60374995973848,655.8869018554688,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59707,12.586249950547241,55.60374995973848,928.2647705078125,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59708,12.594583283847243,55.60374995973848,411.1160583496094,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59709,12.602916617147242,55.60374995973848,192.62425231933594,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
59710,12.611249950447242,55.60374995973848,123.1965560913086,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
